time(s),joint1,joint2,joint3,joint4,joint5,joint6,joint7,wheel_joint_left,wheel_joint_right
14.906,-2.28504e-07,-6.74432e-06,0.520893,0.866777,1.94566e-06,-0.837415,-7.06899e-09,3.61832e-06,5.09558e-06
14.926,-2.30578e-07,-6.77387e-06,0.530893,0.876777,-1.63787e-06,-0.847415,-7.11577e-09,3.62416e-06,5.10361e-06
14.946,-2.01621e-07,6.84017e-06,0.540893,0.886777,-1.70661e-06,-0.857415,-7.55642e-09,3.63034e-06,5.11161e-06
14.966,1.73041e-07,-7.64046e-06,0.550893,0.896777,-2.08957e-06,-0.867415,-8.69281e-09,3.63659e-06,5.12e-06
14.986,1.65572e-07,-6.95932e-06,0.560893,0.906777,2.82221e-06,-0.877415,-7.0861e-09,3.6421e-06,5.12733e-06
15.006,1.65037e-07,-6.58898e-06,0.570893,0.916777,2.66191e-06,-0.887415,-7.07649e-09,3.6479e-06,5.13523e-06
15.026,1.649e-07,-6.58902e-06,0.580893,0.926777,2.68966e-06,-0.897415,-7.08763e-09,3.65389e-06,5.14295e-06
15.046,1.65208e-07,-6.60841e-06,0.590893,0.936777,2.71543e-06,-0.907415,-7.09539e-09,3.65985e-06,5.15066e-06
15.066,1.66395e-07,-6.62786e-06,0.600893,0.946777,2.74001e-06,-0.917415,-7.10814e-09,3.66577e-06,5.15835e-06
15.086,2.36965e-07,1.90244e-05,0.610893,0.950003,8.44211e-06,-0.915455,-2.01513e-08,3.67157e-06,5.16592e-06
15.106,4.38591e-07,3.71056e-05,0.620889,0.949985,1.40748e-05,-0.905455,-3.43731e-08,3.67721e-06,5.17337e-06
15.126,-6.84018e-07,5.10115e-05,0.630888,0.949983,2.0765e-05,-0.895455,-5.04236e-08,3.68295e-06,5.18092e-06
15.146,-4.40097e-07,3.09417e-05,0.640889,0.949985,1.3681e-05,-0.885455,-3.33863e-08,3.68858e-06,5.18829e-06
15.166,7.92353e-07,7.10961e-05,0.650887,0.949988,2.04045e-05,-0.875455,-4.95048e-08,3.69439e-06,5.19584e-06
15.186,2.40972e-07,2.20537e-05,0.660893,0.950009,1.3794e-05,-0.865455,-3.34438e-08,3.70036e-06,5.20396e-06
15.206,4.44469e-07,4.1372e-05,0.670891,0.950001,1.28933e-05,-0.855455,-3.01212e-08,3.70551e-06,5.21094e-06
15.226,-5.13087e-07,3.80903e-05,0.678386,0.94998,2.00985e-05,-0.845455,-4.88594e-08,3.71131e-06,5.21848e-06
15.246,1.56264e-07,1.57798e-05,0.6708,0.949996,1.9334e-05,-0.835455,-4.83573e-08,3.71794e-06,5.22703e-06
15.266,-4.94447e-07,-3.58282e-05,0.660793,0.949984,1.72474e-05,-0.825455,-4.23142e-08,3.72258e-06,5.2336e-06
15.286,-4.09862e-07,-2.62335e-05,0.650796,0.95,1.33975e-05,-0.815455,-3.17763e-08,3.72839e-06,5.24125e-06
15.306,-4.86598e-07,-3.26598e-05,0.640796,0.95,1.44965e-05,-0.805455,-3.4363e-08,3.73402e-06,5.24862e-06
15.326,-5.72956e-07,-4.04164e-05,0.630793,0.949988,1.33906e-05,-0.795455,-3.27229e-08,3.73965e-06,5.25601e-06
15.346,-2.54855e-07,-1.18202e-05,0.620797,0.949504,8.54415e-06,-0.785455,-2.04409e-08,3.74531e-06,5.26341e-06
15.366,1.4899e-07,6.60342e-06,0.610798,0.9395,2.94611e-06,-0.775455,-7.00134e-09,3.75115e-06,5.271e-06
15.386,1.45172e-07,-7.15785e-06,0.600798,0.9295,3.41193e-06,-0.765455,-8.50034e-09,3.75726e-06,5.27926e-06
15.406,1.55153e-07,7.16526e-06,0.590798,0.9195,-1.88582e-06,-0.755455,-7.6623e-09,3.76292e-06,5.28689e-06
15.426,1.4681e-07,7.20245e-06,0.580798,0.9095,-1.65002e-06,-0.745455,-6.95865e-09,3.76868e-06,5.29443e-06
15.446,-1.55751e-07,8.90111e-06,0.570798,0.8995,2.63586e-06,-0.735455,-6.75483e-09,3.77434e-06,5.30219e-06
15.466,-2.20295e-07,-6.43707e-06,0.560798,0.8895,1.51122e-06,-0.725455,-6.7756e-09,3.78014e-06,5.31018e-06
15.486,-2.2113e-07,8.69556e-06,0.550798,0.8795,1.49122e-06,-0.715455,-6.74224e-09,3.78594e-06,5.31817e-06
15.506,-1.88593e-07,-5.79093e-06,0.540798,0.8695,-1.58266e-06,-0.705455,-6.86638e-09,3.79211e-06,5.32617e-06
15.526,-1.87247e-07,6.2052e-06,0.530798,0.8595,1.56771e-06,-0.695455,-6.84556e-09,3.79819e-06,5.33399e-06
15.546,-1.8762e-07,6.21836e-06,0.520798,0.8495,2.8571e-06,-0.685455,-6.84061e-09,3.80429e-06,5.34183e-06
15.566,-2.17077e-07,-6.23976e-06,0.510798,0.8395,1.39187e-06,-0.675455,-6.49775e-09,3.81e-06,5.34968e-06
15.586,-2.07708e-07,-6.03765e-06,0.500798,0.8295,-1.65133e-06,-0.665455,-6.45987e-09,3.81602e-06,5.35743e-06
15.606,-1.84094e-07,-5.70146e-06,0.490798,0.8195,2.9715e-06,-0.655455,-7.10388e-09,3.82222e-06,5.36547e-06
15.626,-1.8526e-07,6.14769e-06,0.480798,0.8095,1.47365e-06,-0.645455,-6.66187e-09,3.82832e-06,5.37334e-06
15.646,-1.85476e-07,6.15641e-06,0.470798,0.7995,1.45847e-06,-0.635455,-6.62486e-09,3.83445e-06,5.38125e-06
15.666,-2.12049e-07,-6.04021e-06,0.460798,0.7895,1.79689e-06,-0.625455,-6.09216e-09,3.84014e-06,5.38911e-06
15.686,1.30997e-07,-5.42686e-06,0.450798,0.7795,-1.90333e-06,-0.615455,-6.79697e-09,3.84636e-06,5.39716e-06
15.706,-1.81087e-07,6.97777e-06,0.440798,0.7695,2.11055e-06,-0.605455,-6.30136e-09,3.85259e-06,5.40539e-06
15.726,-1.99804e-07,-5.71841e-06,0.430798,0.7595,2.19772e-06,-0.595455,-5.85217e-09,3.8581e-06,5.41307e-06
15.746,-1.41871e-07,-5.64306e-06,0.420798,0.7495,1.17911e-06,-0.585455,-5.75722e-09,3.86422e-06,5.42093e-06
15.766,-1.40838e-07,-5.60233e-06,0.410798,0.7395,1.68e-06,-0.575455,-5.68631e-09,3.87034e-06,5.42879e-06
15.786,-1.39825e-07,-5.56429e-06,0.400798,0.7295,1.67294e-06,-0.565455,-5.59742e-09,3.87644e-06,5.43667e-06
15.806,-1.38811e-07,-5.52034e-06,0.390798,0.7195,-1.19483e-06,-0.555455,-5.50414e-09,3.88255e-06,5.44455e-06
15.826,-1.54153e-07,-5.09383e-06,0.380798,0.7095,1.32582e-06,-0.545455,-6.2318e-09,3.88877e-06,5.45266e-06
15.846,1.20711e-07,5.73024e-06,0.370798,0.6995,1.99519e-06,-0.535455,-5.95389e-09,3.89451e-06,5.46063e-06
15.866,1.09627e-07,-4.3412e-06,0.360798,0.6895,-1.99723e-06,-0.525455,-7.56266e-09,3.90144e-06,5.46948e-06
15.886,-1.34484e-07,-5.31243e-06,0.350798,0.6795,1.53439e-06,-0.515455,-4.95621e-09,3.90627e-06,5.47648e-06
15.906,-1.46773e-07,-4.89965e-06,0.340798,0.6695,1.15955e-06,-0.505455,-5.63209e-09,3.91241e-06,5.48445e-06
15.926,-1.66172e-07,6.34401e-06,0.330798,0.6595,-1.0464e-06,-0.495455,-5.0595e-09,3.91841e-06,5.49221e-06
15.946,1.40555e-07,-5.69735e-06,0.320798,0.6495,7.28537e-07,-0.485455,-4.36216e-09,3.92416e-06,5.50016e-06
15.966,-1.34285e-07,7.7839e-06,0.310798,0.6395,8.63269e-07,-0.475455,-4.48432e-09,3.92999e-06,5.50809e-06
15.986,-1.3107e-07,5.17546e-06,0.300798,0.6295,-7.61747e-07,-0.465455,-4.31134e-09,3.93595e-06,5.51578e-06
16.006,-1.42323e-07,5.52523e-06,0.290798,0.6195,-1.00731e-06,-0.455455,-4.9033e-09,3.94198e-06,5.52366e-06
16.026,-1.59253e-07,6.07152e-06,0.280798,0.6095,-7.83566e-07,-0.445455,-4.29509e-09,3.94787e-06,5.53129e-06
16.046,-1.91712e-07,7.69054e-06,0.270798,0.5995,6.36208e-07,-0.435455,-3.77841e-09,3.95344e-06,5.53898e-06
16.066,-1.28771e-07,5.08442e-06,0.260798,0.5895,1.39541e-06,-0.425455,-3.72782e-09,3.95932e-06,5.5466e-06
16.086,-1.57775e-07,6.01605e-06,0.250798,0.5795,7.4252e-07,-0.415455,-3.83181e-09,3.96524e-06,5.55435e-06
16.106,-1.5679e-07,5.97241e-06,0.240798,0.5695,1.36089e-06,-0.405455,-3.67695e-09,3.97107e-06,5.56192e-06
16.126,1.20422e-07,-5.03287e-06,0.230798,0.5595,-4.98141e-07,-0.395455,-3.33195e-09,3.97667e-06,5.56971e-06
16.146,-1.27234e-07,5.02426e-06,0.220798,0.5495,1.09526e-06,-0.385455,-3.10253e-09,3.98216e-06,5.5773e-06
16.166,-1.26865e-07,5.00854e-06,0.210798,0.5395,4.21144e-07,-0.375455,-2.96732e-09,3.98793e-06,5.5848e-06
16.186,-1.26634e-07,4.99856e-06,0.200798,0.5295,4.2824e-07,-0.365455,-2.81856e-09,3.99367e-06,5.5923e-06
16.206,-1.38523e-07,5.37066e-06,0.190798,0.5195,5.12557e-07,-0.355455,5.34541e-09,3.99946e-06,5.59992e-06
16.226,-1.25548e-07,4.98952e-06,0.180798,0.5095,4.67656e-07,-0.345455,-2.46523e-09,4.00484e-06,5.6074e-06
16.246,-1.26532e-07,4.99433e-06,0.170798,0.4995,4.81273e-07,-0.335455,-2.33831e-09,4.01051e-06,5.61481e-06
16.266,-1.56953e-07,5.97677e-06,0.160798,0.4895,4.614e-07,-0.325455,2.38113e-09,4.01619e-06,5.62232e-06
16.286,-1.87982e-07,7.5344e-06,0.150798,0.4795,5.57075e-07,-0.315455,1.92376e-09,4.02151e-06,5.62975e-06
16.306,-1.27187e-07,5.01994e-06,0.140798,0.4695,5.12936e-07,-0.305455,-1.84954e-09,4.02711e-06,5.63708e-06
16.326,-1.8843e-07,5.24546e-06,0.130798,0.4595,5.64945e-07,-0.295455,-1.77334e-09,4.03241e-06,5.64459e-06
16.346,-1.27817e-07,5.04446e-06,0.120798,0.4495,5.23099e-07,-0.285455,1.52868e-09,4.03797e-06,5.65188e-06
16.366,-1.61478e-07,5.37715e-06,0.110798,0.4395,5.02973e-07,-0.275455,-1.69815e-09,4.04353e-06,5.65929e-06
16.386,-1.64167e-07,5.46716e-06,0.100798,0.4295,5.18795e-07,-0.265455,2.77344e-09,4.04903e-06,5.66657e-06
16.406,-1.66665e-07,5.54916e-06,0.0907977,0.4195,5.33903e-07,-0.255455,1.32749e-09,4.05451e-06,5.67384e-06
16.426,1.35029e-07,-5.42587e-06,0.0807977,0.4095,5.48218e-07,-0.245455,6.37317e-10,4.0597e-06,5.68123e-06
16.446,-1.30372e-07,-5.22086e-06,0.0707977,0.3995,5.36373e-07,-0.235455,1.86146e-09,4.06516e-06,5.68854e-06
16.466,-1.3106e-07,-5.26327e-06,0.0607977,0.3895,5.42394e-07,-0.225455,5.95494e-10,4.07057e-06,5.69584e-06
16.486,-1.3193e-07,-5.31506e-06,0.0507977,0.3795,5.50487e-07,-0.215455,6.78906e-10,4.07597e-06,5.70313e-06
16.506,-1.32878e-07,-5.37142e-06,0.0407977,0.3695,5.60837e-07,-0.205455,7.5212e-10,4.08135e-06,5.71041e-06
16.526,-1.39521e-07,6.16461e-06,0.0307977,0.3595,5.34015e-07,-0.195455,7.43583e-10,4.08678e-06,5.71757e-06
16.546,-1.68657e-07,6.37525e-06,0.0207977,0.3495,5.57107e-07,-0.185455,8.44484e-10,4.09211e-06,5.72464e-06
16.566,-1.69833e-07,6.40901e-06,0.0121382,0.3395,5.6816e-07,-0.175455,8.87178e-10,4.09742e-06,5.73169e-06
16.586,-1.71502e-07,6.47456e-06,0.00456902,0.3295,5.83878e-07,-0.165455,9.37691e-10,4.10272e-06,5.73873e-06
16.606,-1.74536e-07,6.59336e-06,-2.99046e-06,0.3195,6.05568e-07,-0.155455,9.97626e-10,4.10802e-06,5.74578e-06
16.626,-1.73791e-07,-5.19753e-06,-2.97519e-06,0.3095,6.10753e-07,-0.145455,1.02342e-09,4.11328e-06,5.7528e-06
16.646,-1.74028e-07,5.76767e-06,-2.96938e-06,0.2995,6.2387e-07,-0.135455,1.06937e-09,4.11855e-06,5.75981e-06
16.666,-1.75017e-07,6.59836e-06,-2.97395e-06,0.2895,6.39181e-07,-0.125455,1.12169e-09,4.12382e-06,5.76682e-06
16.686,-1.76546e-07,6.65894e-06,-2.98564e-06,0.2795,6.56393e-07,-0.115455,1.19213e-09,4.12908e-06,5.77382e-06
16.706,-1.77562e-07,6.69469e-06,-2.99082e-06,0.2695,-6.79479e-07,-0.105455,1.2832e-09,4.13433e-06,5.78081e-06
16.726,-1.78613e-07,6.73192e-06,-2.99657e-06,0.2595,-7.07558e-07,-0.0954553,-1.47285e-09,4.13958e-06,5.7878e-06
16.746,-1.79676e-07,6.76964e-06,-3.00263e-06,0.2495,-7.42923e-07,-0.0854553,2.5528e-09,4.14482e-06,5.79479e-06
16.766,-1.80407e-07,-5.40961e-06,-3.00548e-06,0.2395,-7.90213e-07,-0.0754553,-1.74617e-09,4.15006e-06,5.80177e-06
16.786,-2.06206e-07,-5.88708e-06,-3.25069e-06,0.2295,1.36007e-06,-0.0654553,2.93722e-09,4.15502e-06,5.80885e-06
16.806,-2.00272e-07,-5.79139e-06,-3.20694e-06,0.2195,1.33518e-06,-0.0554553,-2.24979e-09,4.16017e-06,5.81572e-06
16.826,-1.87717e-07,-5.95361e-06,-3.17288e-06,0.2095,-8.8457e-07,-0.0454553,-2.25579e-09,4.16539e-06,5.82277e-06
16.846,-2.0902e-07,-5.97511e-06,-3.27067e-06,0.1995,-9.78301e-07,-0.0354553,3.13871e-09,4.17032e-06,5.82982e-06
16.866,-2.03117e-07,8.51168e-06,-3.22622e-06,0.1895,-9.72993e-07,-0.0254553,3.70827e-09,4.17546e-06,5.8367e-06
16.886,-1.89458e-07,-5.74446e-06,-3.09105e-06,0.1795,-9.4913e-07,-0.0154553,-2.78219e-09,4.18072e-06,5.8438e-06
16.906,-1.92609e-07,-5.76452e-06,-3.12478e-06,0.1695,-1.05651e-06,-0.00545527,-3.00308e-09,4.18597e-06,5.85082e-06
16.926,-2.12351e-07,-6.09083e-06,-3.29354e-06,0.1595,1.61025e-06,1.24285e-08,4.06411e-09,4.19092e-06,5.85788e-06
16.946,-1.65632e-07,-5.80148e-06,-3.06479e-06,0.1495,1.48484e-06,1.29375e-08,-2.71162e-09,4.19612e-06,5.86491e-06
16.966,-1.65269e-07,-5.74159e-06,-3.05074e-06,0.1395,1.02659e-06,1.29156e-08,-2.77304e-09,4.20132e-06,5.87185e-06
16.986,-1.66945e-07,-5.78295e-06,-3.07647e-06,0.1295,1.6896e-06,1.29356e-08,-2.84217e-09,4.20653e-06,5.87881e-06
17.006,-1.49766e-07,8.63211e-06,-3.28708e-06,0.1195,-1.22415e-06,1.22195e-08,-2.92685e-09,4.21151e-06,5.88589e-06
17.026,-1.81469e-07,-7.94477e-06,-3.75109e-06,0.1095,1.06941e-06,1.49739e-08,4.07483e-09,4.2172e-06,5.89331e-06
17.046,-1.55809e-07,-6.19566e-06,-3.23746e-06,0.0995,1.91293e-06,1.14589e-08,4.48279e-09,4.22181e-06,5.90024e-06
17.066,-1.50806e-07,8.76483e-06,-3.29793e-06,0.0895,1.60375e-06,1.21092e-08,4.23253e-09,4.22708e-06,5.90725e-06
17.086,-1.51036e-07,8.77108e-06,-3.30695e-06,0.0795,-1.16673e-06,1.21173e-08,4.2955e-09,4.23234e-06,5.91424e-06
17.106,-1.51413e-07,8.78207e-06,-3.3152e-06,0.0695,1.96119e-06,1.21144e-08,4.36107e-09,4.23759e-06,5.92125e-06
17.126,-1.51808e-07,8.79356e-06,-3.32358e-06,0.0595,1.9816e-06,1.21108e-08,-3.30319e-09,4.24284e-06,5.92827e-06
17.146,-1.52216e-07,8.80538e-06,-3.33211e-06,0.0495,2.00176e-06,1.21065e-08,-3.3722e-09,4.24809e-06,5.93531e-06
17.166,-1.52637e-07,8.81755e-06,-3.34079e-06,0.0395,2.02196e-06,1.21016e-08,-3.44163e-09,4.25335e-06,5.94236e-06
17.186,1.51665e-07,9.10986e-06,-3.3404e-06,0.0295,1.98534e-06,1.14547e-08,-3.56732e-09,4.25839e-06,5.94928e-06
17.206,1.7433e-07,9.07111e-06,-3.38372e-06,0.0195,-1.35178e-06,1.12371e-08,-3.63652e-09,4.26339e-06,5.9565e-06
17.226,1.7286e-07,9.66925e-06,-3.51264e-06,0.00949999,-1.36207e-06,1.12381e-08,-3.6703e-09,4.26848e-06,5.96376e-06
17.246,1.52724e-07,8.75121e-06,-3.30945e-06,1.36265e-05,-1.32251e-06,1.15967e-08,-3.59497e-09,4.27352e-06,5.97097e-06
17.266,1.53016e-07,8.85917e-06,-3.31704e-06,1.10855e-05,-1.33189e-06,1.16964e-08,-3.62029e-09,4.27874e-06,5.97793e-06
17.286,1.53276e-07,8.86113e-06,-3.32363e-06,1.11344e-05,-1.33683e-06,1.17436e-08,-3.63302e-09,4.28395e-06,5.9849e-06
17.306,1.53549e-07,8.86322e-06,-3.33027e-06,1.11825e-05,-1.34183e-06,1.179e-08,-3.6459e-09,4.28917e-06,5.99188e-06
17.326,1.53829e-07,8.86543e-06,-3.337e-06,1.12309e-05,-1.34687e-06,1.18368e-08,-3.65888e-09,4.29439e-06,5.99888e-06
17.346,-1.95239e-07,-6.01687e-06,-3.09027e-06,1.15166e-05,-1.60924e-06,1.20719e-08,-3.53302e-09,4.29956e-06,6.00588e-06
17.366,-1.52224e-07,8.73841e-06,-3.29372e-06,1.09335e-05,1.66254e-06,1.15482e-08,-3.59463e-09,4.30451e-06,6.01292e-06
17.386,-1.52671e-07,8.84878e-06,-3.32012e-06,1.10683e-05,1.6771e-06,1.16793e-08,-3.61794e-09,4.30976e-06,6.01992e-06
17.406,-1.52864e-07,8.85117e-06,-3.32697e-06,1.11172e-05,1.68558e-06,1.17266e-08,-3.63091e-09,4.31502e-06,6.02692e-06
17.426,-1.53056e-07,8.85323e-06,-3.33358e-06,1.11652e-05,1.69407e-06,1.1773e-08,-3.64377e-09,4.32027e-06,6.03394e-06
17.446,1.55066e-07,8.3922e-06,-3.26955e-06,1.08257e-05,-1.383e-06,1.14265e-08,-3.75791e-09,4.3256e-06,6.04109e-06
17.466,-2.19653e-07,8.55507e-06,-3.17847e-06,1.0482e-05,-1.32813e-06,1.10881e-08,-3.61084e-09,4.33083e-06,6.04816e-06
17.486,-2.11921e-07,8.77545e-06,-3.29798e-06,1.11721e-05,-1.3409e-06,1.1779e-08,-3.6407e-09,4.33602e-06,6.05512e-06
17.506,-2.12482e-07,8.78113e-06,-3.30694e-06,1.12318e-05,-1.34618e-06,1.1837e-08,-3.65452e-09,4.34117e-06,6.06207e-06
17.526,-2.12982e-07,8.78412e-06,-3.314e-06,1.12808e-05,-1.35127e-06,1.18844e-08,-3.66772e-09,4.34633e-06,6.06904e-06
17.546,-2.13487e-07,8.78714e-06,-3.32111e-06,1.133e-05,-1.35639e-06,1.19319e-08,-3.68098e-09,4.35149e-06,6.07601e-06
17.566,-1.56288e-07,-6.2096e-06,-3.34797e-06,1.08071e-05,2.01207e-06,1.14936e-08,-3.66926e-09,4.35642e-06,6.08322e-06
17.586,-1.56752e-07,-6.22571e-06,-3.35039e-06,1.08649e-05,1.68586e-06,1.15352e-08,-3.68833e-09,4.36143e-06,6.09043e-06
17.606,-1.52709e-07,8.85348e-06,-3.31785e-06,1.1044e-05,1.67383e-06,1.16567e-08,-3.61509e-09,4.36669e-06,6.09742e-06
17.626,1.54002e-07,9.46606e-06,-3.41666e-06,1.06796e-05,-1.35761e-06,1.13245e-08,-3.72162e-09,4.37182e-06,6.10433e-06
17.646,1.52667e-07,8.75142e-06,-3.30932e-06,1.09804e-05,-1.3244e-06,1.15985e-08,-3.59994e-09,4.37686e-06,6.11154e-06
17.666,-2.165e-07,-6.23872e-06,-3.30964e-06,1.08574e-05,2.03002e-06,1.15297e-08,-3.6688e-09,4.38176e-06,6.11865e-06
17.686,-1.52709e-07,8.85433e-06,-3.31743e-06,1.10487e-05,1.67408e-06,1.16613e-08,-3.61496e-09,4.387e-06,6.12562e-06
17.706,-1.52774e-07,8.85037e-06,-3.32374e-06,1.10935e-05,1.68143e-06,1.17038e-08,-3.62464e-09,4.39225e-06,6.13262e-06
17.726,-1.80366e-07,8.07208e-06,-3.33194e-06,1.25317e-05,1.89819e-06,1.31613e-08,-3.63812e-09,4.39755e-06,6.13977e-06
17.746,-1.76161e-07,-6.07931e-06,-3.19755e-06,1.19108e-05,1.79971e-06,1.24867e-08,-3.59369e-09,4.40275e-06,6.14676e-06
17.766,-1.71556e-07,-5.99469e-06,-3.12124e-06,1.17157e-05,1.7523e-06,1.22755e-08,-3.55206e-09,4.40793e-06,6.15371e-06
17.786,-1.71658e-07,-5.98081e-06,-3.11734e-06,1.17343e-05,1.75092e-06,1.22891e-08,-3.55414e-09,4.41314e-06,6.16066e-06
17.806,-1.56393e-07,-6.20021e-06,-3.34172e-06,1.08809e-05,1.68613e-06,1.15449e-08,-3.68366e-09,4.41809e-06,6.16774e-06
17.826,-1.52696e-07,8.85303e-06,-3.31769e-06,1.10445e-05,1.67379e-06,1.16571e-08,-3.61475e-09,4.42334e-06,6.17472e-06
17.846,-1.52774e-07,8.85034e-06,-3.32374e-06,1.10935e-05,1.68143e-06,1.17038e-08,-3.62465e-09,4.42859e-06,6.18172e-06
17.866,-1.5296e-07,8.8522e-06,-3.33029e-06,1.11413e-05,1.68984e-06,1.17499e-08,-3.63737e-09,4.43385e-06,6.18873e-06
17.886,-1.53155e-07,8.8543e-06,-3.33693e-06,1.11894e-05,1.69839e-06,1.17964e-08,-3.65027e-09,4.43911e-06,6.19576e-06
17.906,-1.53356e-07,8.8565e-06,-3.34366e-06,1.12379e-05,1.70706e-06,1.18433e-08,-3.66326e-09,4.44436e-06,6.2028e-06
17.926,-1.53563e-07,8.8588e-06,-3.35046e-06,1.12867e-05,1.71586e-06,1.18905e-08,-3.67633e-09,4.44962e-06,6.20986e-06
17.946,1.53776e-07,8.8612e-06,-3.35735e-06,1.13359e-05,1.72479e-06,1.1938e-08,-3.6895e-09,4.45488e-06,6.21693e-06
17.966,1.54779e-07,8.87324e-06,-3.35935e-06,1.13895e-05,1.73553e-06,1.199e-08,-3.70153e-09,4.46009e-06,6.22397e-06
17.986,1.55087e-07,8.87587e-06,-3.36639e-06,1.14397e-05,1.74475e-06,1.20386e-08,-3.71488e-09,4.46531e-06,6.23102e-06
18.006,1.55402e-07,8.87859e-06,-3.37354e-06,1.14899e-05,1.75409e-06,1.20871e-08,-3.72833e-09,4.47053e-06,6.23809e-06
18.026,1.55723e-07,8.88142e-06,-3.38078e-06,1.15405e-05,1.76356e-06,1.2136e-08,-3.74188e-09,4.47575e-06,6.24518e-06
18.046,-1.96346e-07,-5.97594e-06,-3.10507e-06,1.15579e-05,1.73542e-06,1.21147e-08,-3.54176e-09,4.48093e-06,6.25217e-06
18.066,-1.98352e-07,-6.00851e-06,-3.14948e-06,1.17454e-05,1.7687e-06,1.23049e-08,-3.56176e-09,4.48619e-06,6.25918e-06
18.086,-2.00069e-07,-6.0396e-06,-3.17539e-06,1.18021e-05,1.78466e-06,1.23682e-08,-3.5742e-09,4.49144e-06,6.2662e-06
18.106,-2.01786e-07,-6.07091e-06,-3.20116e-06,1.18569e-05,1.80049e-06,1.24296e-08,-3.58666e-09,4.4967e-06,6.27324e-06
18.126,-2.03516e-07,-6.10256e-06,-3.2271e-06,1.19121e-05,1.81652e-06,1.24915e-08,-3.59928e-09,4.50195e-06,6.28029e-06
18.146,-2.05261e-07,-6.13457e-06,-3.25324e-06,1.19676e-05,1.83276e-06,1.25537e-08,-3.61207e-09,4.5072e-06,6.28735e-06
18.166,-2.15992e-07,-6.20402e-06,-3.31634e-06,1.08588e-05,1.7097e-06,1.15364e-08,-3.65344e-09,4.51207e-06,6.29441e-06
18.186,-1.52692e-07,8.85361e-06,-3.31738e-06,1.1049e-05,1.67402e-06,1.16616e-08,-3.61453e-09,4.5173e-06,6.30137e-06
18.206,-1.52775e-07,8.85037e-06,-3.32381e-06,1.10941e-05,1.68153e-06,1.17044e-08,-3.62478e-09,4.52255e-06,6.30837e-06
18.226,-1.74201e-07,-6.09753e-06,-3.16997e-06,1.17798e-05,1.77009e-06,1.23546e-08,-3.57038e-09,4.52781e-06,6.31549e-06
18.246,-1.76011e-07,-6.07415e-06,-3.19449e-06,1.18974e-05,1.79766e-06,1.24722e-08,-3.59083e-09,4.53303e-06,6.32249e-06
18.266,-1.70749e-07,-5.95962e-06,-3.10252e-06,1.1687e-05,1.74015e-06,1.22387e-08,-3.54287e-09,4.53821e-06,6.32941e-06
18.286,-1.56457e-07,-6.20232e-06,-3.34159e-06,1.08935e-05,1.68719e-06,1.15532e-08,-3.68728e-09,4.54318e-06,6.33649e-06
18.306,-1.52697e-07,8.85314e-06,-3.3177e-06,1.10447e-05,1.67379e-06,1.16572e-08,-3.61478e-09,4.54843e-06,6.34347e-06
18.326,-1.79496e-07,8.01138e-06,-3.31473e-06,1.24972e-05,1.88933e-06,1.31231e-08,-3.63189e-09,4.55373e-06,6.35061e-06
18.346,-1.7471e-07,-6.0482e-06,-3.17189e-06,1.18563e-05,1.784e-06,1.24256e-08,-3.58145e-09,4.55892e-06,6.35758e-06
18.366,-1.76002e-07,-6.07389e-06,-3.19424e-06,1.18982e-05,1.79772e-06,1.24728e-08,-3.59084e-09,4.56413e-06,6.36458e-06
18.386,-1.7075e-07,-5.95964e-06,-3.10253e-06,1.16871e-05,1.74016e-06,1.22388e-08,-3.54289e-09,4.56931e-06,6.3715e-06
18.406,-1.70867e-07,-5.96314e-06,-3.10377e-06,1.17016e-05,1.7422e-06,1.22531e-08,-3.54641e-09,4.57452e-06,6.37845e-06
18.426,-1.70595e-07,-5.96252e-06,-3.10031e-06,1.16899e-05,1.74023e-06,1.22415e-08,-3.54462e-09,4.57972e-06,6.38539e-06
18.446,-1.772e-07,7.82248e-06,-3.27796e-06,1.24104e-05,1.86739e-06,1.30306e-08,-3.59775e-09,4.58476e-06,6.39262e-06
18.466,-1.56567e-07,-6.20684e-06,-3.34429e-06,1.09012e-05,1.68818e-06,1.15621e-08,-3.68984e-09,4.5897e-06,6.39967e-06
18.486,-1.77904e-07,7.90939e-06,-3.2838e-06,1.24288e-05,1.87214e-06,1.30473e-08,-3.62202e-09,4.595e-06,6.40678e-06
18.506,-1.52429e-07,8.75541e-06,-3.31389e-06,1.10089e-05,1.66658e-06,1.16251e-08,-3.59908e-09,4.59997e-06,6.41386e-06
18.526,-1.77564e-07,7.89851e-06,-3.28128e-06,1.24221e-05,1.86913e-06,1.30389e-08,-3.61557e-09,4.60526e-06,6.42097e-06
18.546,-1.70722e-07,-5.96689e-06,-3.10262e-06,1.17022e-05,1.74177e-06,1.22545e-08,-3.54758e-09,4.61045e-06,6.4279e-06
18.566,-1.77203e-07,7.82262e-06,-3.27802e-06,1.24107e-05,1.86742e-06,1.30308e-08,-3.59784e-09,4.61548e-06,6.43513e-06
18.586,-1.7737e-07,7.82986e-06,-3.28225e-06,1.24281e-05,1.86951e-06,1.30497e-08,-3.60085e-09,4.6205e-06,6.44234e-06
18.606,-1.56541e-07,-6.20605e-06,-3.34448e-06,1.08958e-05,1.68775e-06,1.15588e-08,-3.68825e-09,4.62544e-06,6.44939e-06
18.626,-1.527e-07,8.85326e-06,-3.31774e-06,1.10448e-05,1.67382e-06,1.16573e-08,-3.61486e-09,4.63069e-06,6.45637e-06
